:price:repair:dist_to_subway:subway_dist_to_center:rooms:footage:floor:AO
0:8000000:3:960:17166:1:39.4:11:UAO
1:7200000:2:802:17166:1:35.6:2:UAO
2:10300000:2:638:17166:2:53.0:5:UAO
3:8500000:2:929:17166:2:44.1:8:UAO
4:9000000:2:785:17166:2:44.2:6:UAO
5:8050000:2:962:17166:1:39.5:1:UAO
6:10900000:2:556:17166:2:57.0:19:UAO
7:8100000:2:859:17166:1:33.9:2:UAO
8:10000000:3:1323:17166:2:45.9:10:UAO
9:9000000:3:796:17166:2:45.8:6:UAO
10:10000000:1:638:17166:2:51.7:8:UAO
11:10000000:2:529:17166:2:51.0:5:UAO
12:10800000:2:433:17166:2:53.5:13:UAO
13:7850000:2:962:17166:1:39.5:1:UAO
14:7800000:2:923:17166:1:39.0:2:UAO
15:8000000:2:950:17166:1:32.9:4:UAO
16:8500000:3:564:17166:1:38.1:5:UAO
17:9000000:2:307:17166:2:44.0:5:UAO
18:10000000:2:857:17166:2:51.4:2:UAO
19:7850000:3:962:17166:1:39.5:1:UAO
20:8999999:2:785:17166:2:45.1:6:UAO
21:7700000:2:1031:17166:1:39.0:2:UAO
22:10300000:2:638:17166:2:53.0:5:UAO
23:9000000:3:726:17166:2:44.6:3:UAO
24:9800000:3:539:17166:2:44.4:3:UAO
25:8000000:2:859:17166:1:33.9:2:UAO
26:9000000:2:539:17166:2:43.0:8:UAO
27:8600000:2:483:17166:2:44.5:3:UAO
28:8600000:2:91:17166:1:38.6:3:UAO
29:8990000:3:785:17166:2:45.0:6:UAO
30:8500000:2:741:17166:2:45.0:9:UAO
31:8500000:3:91:17166:1:38.4:3:UAO
32:8000000:3:950:17166:1:33.0:4:UAO
33:7190000:2:291:17166:1:32.5:5:UAO
34:11550000:2:150:17166:2:58.5:21:UAO
35:5500000:2:556:17166:2:57.0:5:UAO
36:11800000:2:352:17166:2:58.0:22:UAO
37:7500000:1:1328:17166:2:48.4:1:UAO
38:8100000:3:125:17166:1:38.0:2:UAO
39:7800000:2:630:17166:1:39.0:6:UAO
40:7250000:2:291:17166:1:32.5:5:UAO
41:10500000:2:1050:17166:2:60.5:4:UAO
42:9000000:1:486:17166:1:37.8:11:UAO
43:7850000:3:962:17166:1:39.5:1:UAO
44:8000000:3:950:17166:1:33.0:4:UAO
45:6800000:3:1031:17166:1:32.6:4:UAO
46:10500000:2:831:17166:2:53.7:8:UAO
47:9500000:3:396:17166:2:45.0:9:UAO
48:9100000:2:849:17166:2:47.0:11:UAO
49:9200000:1:1160:17166:2:50.9:14:UAO
50:7000000:3:960:17166:1:39.0:2:UAO
51:7000000:1:1104:17166:1:38.0:14:UAO
52:7850000:2:962:17166:1:40.0:1:UAO
53:7850000:2:962:17166:1:39.5:1:UAO
54:9800000:2:1146:17166:2:52.0:17:UAO
55:10300000:2:367:17166:2:46.0:3:UAO
56:10400000:3:857:17166:2:51.2:4:UAO
57:9740000:2:857:17166:2:52.0:2:UAO
58:10300000:2:972:17166:2:54.0:5:UAO
59:9550000:2:1549:17166:2:48.0:1:UAO
60:9000000:2:1328:17166:2:51.8:5:UAO
61:6300000:2:1117:17166:1:34.8:14:UAO
62:11100000:3:840:17166:2:53.7:7:UAO
63:7300000:2:550:17166:1:33.0:5:UAO
64:10990000:2:150:17166:2:59.0:18:UAO
65:9200000:2:791:17166:1:38.0:9:UAO
66:6700000:1:888:17166:1:32.1:3:UAO
67:8300000:2:881:17166:2:46.0:1:UAO
68:10100000:2:381:17166:2:52.0:2:UAO
69:10000000:2:895:17166:2:53.3:11:UAO
70:10500000:2:1275:17166:2:58.0:8:UAO
71:8500000:2:1179:17166:1:37.6:12:UAO
72:9200000:2:745:17166:2:54.0:11:UAO
73:9000000:2:1526:17166:2:52.5:1:UAO
74:7700000:2:950:17166:1:32.9:4:UAO
75:7800000:3:828:17166:1:39.0:1:UAO
76:9600000:2:840:17166:2:54.0:5:UAO
77:8200000:4:857:17166:1:39.0:9:UAO
78:10500000:1:962:17166:2:52.3:12:UAO
79:9900000:2:993:17166:2:47.0:2:UAO
80:10500000:2:1599:17166:2:52.2:3:UAO
81:7000000:2:583:17166:1:36.2:1:UAO
82:7100000:2:1212:17166:1:38.0:4:UAO
83:10200000:2:486:17166:2:52.0:15:UAO
84:10300000:2:1126:17166:2:56.0:9:UAO
85:9700000:2:882:17166:2:51.1:2:UAO
86:7900000:2:828:17166:1:38.8:3:UAO
87:10300000:2:638:17166:2:52.0:5:UAO
88:9000000:2:785:17166:2:44.2:6:UAO
89:8600000:3:491:10612:2:45.0:5:UVAO
90:8000000:2:573:10612:2:47.0:5:UVAO
91:8290000:2:952:10612:2:47.0:3:UVAO
92:14500000:1:385:10612:2:61.0:7:UVAO
93:14300000:1:385:10612:2:61.0:8:UVAO
94:8700000:2:785:10612:2:45.1:4:UVAO
95:8000000:2:1095:10612:2:41.5:1:UVAO
96:15000000:2:199:10612:2:60.0:11:UVAO
97:13000000:2:968:10612:2:55.0:6:UVAO
98:8000000:2:795:10612:2:40.0:7:UVAO
99:8200000:2:694:10612:2:38.0:8:UVAO
100:14300000:3:1329:10612:2:66.2:25:UVAO
101:8100000:2:647:10612:2:42.3:5:UVAO
102:12400000:2:968:10612:2:54.4:17:UVAO
103:8000000:4:826:10612:2:45.0:5:UVAO
104:7900000:3:694:10612:2:38.0:8:UVAO
105:7700000:2:698:10612:2:37.4:7:UVAO
106:8200000:2:390:10612:2:37.1:9:UVAO
107:16200000:3:243:10612:2:67.0:16:UVAO
108:8900000:3:1398:10612:2:45.1:2:UVAO
109:9650000:4:923:10612:2:45.0:10:UVAO
110:12700000:3:968:10612:2:55.0:17:UVAO
111:11200000:3:696:10612:1:40.3:15:UVAO
112:8500000:4:736:10612:2:41.0:11:UVAO
113:14900000:2:691:10612:2:76.1:7:UVAO
114:11500000:3:521:10612:2:56.0:8:UVAO
115:13700000:2:368:10612:2:61.5:23:UVAO
116:14000000:3:550:10612:2:60.0:9:UVAO
117:8300000:2:844:10612:2:42.9:3:UVAO
118:6900000:1:472:10612:1:31.9:3:UVAO
119:8100000:2:647:10612:2:42.3:5:UVAO
120:8500000:2:1612:10612:2:45.0:1:UVAO
121:7800000:2:331:10612:1:32.0:3:UVAO
122:7900000:2:1095:10612:2:41.5:1:UVAO
123:15500000:2:199:10612:2:62.8:11:UVAO
124:12200000:2:787:10612:2:58.0:3:UVAO
125:13800000:2:955:10612:2:58.0:10:UVAO
126:7970000:2:130:10612:2:43.0:3:UVAO
127:8000000:2:1852:10612:2:44.7:5:UVAO
128:7000000:2:964:10612:1:31.0:4:UVAO
129:8300000:2:598:10612:2:42.0:5:UVAO
130:8000000:2:195:10612:1:31.4:3:UVAO
131:8200000:2:1845:10612:2:45.6:5:UVAO
132:8250000:2:796:10612:2:44.8:2:UVAO
133:8500000:2:510:10612:2:45.0:2:UVAO
134:13990000:2:488:10612:2:70.8:9:UVAO
135:12000000:3:897:10612:1:49.0:5:UVAO
136:15500000:3:199:10612:2:60.0:11:UVAO
137:8990000:3:647:10612:2:45.0:4:UVAO
138:15900000:3:392:10612:2:60.0:14:UVAO
139:10300000:3:1216:10612:1:42.1:18:UVAO
140:8100000:2:647:10612:2:42.3:5:UVAO
141:14200000:2:726:10612:2:71.1:9:UVAO
142:8000000:3:783:10612:2:37.1:9:UVAO
143:8800000:2:455:10612:1:48.4:1:UVAO
144:8950000:2:768:10612:1:41.0:16:UVAO
145:13500000:4:550:10612:2:51.4:9:UVAO
146:8100000:2:647:10612:2:42.3:5:UVAO
147:8000000:2:655:10612:2:45.5:1:UVAO
148:8300000:3:687:10612:2:37.2:1:UVAO
149:8600000:3:578:10612:2:38.0:4:UVAO
150:7660000:2:609:10612:2:39.0:2:UVAO
151:15450000:2:199:10612:2:60.0:11:UVAO
152:8500000:3:1612:10612:2:45.0:1:UVAO
153:8100000:2:202:10612:2:45.0:2:UVAO
154:7999999:2:1085:10612:1:36.7:11:UVAO
155:6570000:2:952:10612:1:32.4:3:UVAO
156:10250000:3:1216:10612:1:42.0:18:UVAO
157:8950000:2:96:10612:2:44.0:4:UVAO
158:14500000:2:523:10612:2:70.0:2:UVAO
159:12200000:2:968:10612:2:54.4:17:UVAO
160:7000000:3:472:10612:1:31.9:3:UVAO
161:8200000:2:202:10612:2:42.0:5:UVAO
162:8100000:2:647:10612:2:42.3:5:UVAO
163:8200000:2:694:10612:2:38.0:8:UVAO
164:15900000:2:199:10612:2:60.0:11:UVAO
165:7450000:1:1375:10612:2:43.6:4:UVAO
166:8500000:2:392:10612:1:37.1:3:UVAO
167:9990000:4:325:10612:1:42.0:14:UVAO
168:7950000:2:859:10612:2:43.4:5:UVAO
169:18000000:4:387:10612:2:75.0:8:UVAO
170:10250000:3:1216:10612:1:42.1:18:UVAO
171:7150000:2:390:10612:1:32.3:7:UVAO
172:8100000:2:647:10612:2:41.7:5:UVAO
